,player type,player,result
6008,"smart 2: 2, 0.6",2,lose challange
6009,"smart 2: 0, 0.4",1,self lose challange
6010,approx q learning,0,self lose challange
6011,"smart 2: 0, 0.4",1,turned flower
6012,"smart 2: 0, 0.4",1,lose challange
6013,"smart 2: 0, 0.4",1,self lose challange
6014,"smart 2: 2, 0.6",2,self lose challange
6015,"smart 2: 0, 0.6",3,turned flower
6016,"smart 2: 0, 0.6",3,turned flower
6017,"smart 2: 0, 0.6",3,turned flower
6018,"smart 2: 0, 0.6",3,lose challange
6019,approx q learning,0,turned flower
6020,approx q learning,0,turned flower
6021,approx q learning,0,turned flower
6022,approx q learning,0,lose challange
6023,"smart 2: 2, 0.6",2,turned flower
6024,"smart 2: 2, 0.6",2,turned flower
6025,"smart 2: 2, 0.6",2,lose challange
6026,approx q learning,0,self lose challange
6027,approx q learning,0,turned flower
6028,approx q learning,0,turned flower
6029,approx q learning,0,turned flower
6030,approx q learning,0,win challange
6031,"smart 2: 0, 0.4",1,turned flower
6032,"smart 2: 0, 0.4",1,turned flower
6033,"smart 2: 0, 0.4",1,turned flower
6034,"smart 2: 0, 0.4",1,win challange
6035,"smart 2: 0, 0.4",1,turned flower
6036,"smart 2: 0, 0.4",1,turned flower
6037,"smart 2: 0, 0.4",1,turned flower
6038,"smart 2: 0, 0.4",1,win challange
6039,"smart 2: 0, 0.4",1,self lose challange
6040,"smart 2: 0, 0.6",3,turned flower
6041,"smart 2: 0, 0.6",3,self lose challange
6042,"smart 2: 0, 0.4",1,self lose challange
6043,approx q learning,0,self lose challange
6044,"smart 2: 2, 0.6",2,turned flower
6045,"smart 2: 2, 0.6",2,lose challange
6046,"smart 2: 0, 0.4",1,turned flower
6047,"smart 2: 0, 0.4",1,lose challange
6048,approx q learning,0,self lose challange
6049,"smart 2: 0, 0.6",3,self lose challange
6050,"smart 2: 2, 0.6",2,turned flower
6051,"smart 2: 2, 0.6",2,turned flower
6052,"smart 2: 2, 0.6",2,lose challange
6053,"smart 2: 0, 0.4",1,turned flower
6054,"smart 2: 0, 0.4",1,lose game
6055,approx q learning,0,self lose challange
6056,"smart 2: 0, 0.6",3,self lose challange
6057,"smart 2: 2, 0.6",2,turned flower
6058,"smart 2: 2, 0.6",2,turned flower
6059,"smart 2: 2, 0.6",2,win challange
6060,approx q learning,0,turned flower
6061,approx q learning,0,turned flower
6062,approx q learning,0,win challange
6063,"smart 2: 0, 0.6",3,turned flower
6064,"smart 2: 0, 0.6",3,turned flower
6065,"smart 2: 0, 0.6",3,win challange
6066,"smart 2: 0, 0.6",3,turned flower
6067,"smart 2: 0, 0.6",3,turned flower
6068,"smart 2: 0, 0.6",3,win challange
6069,approx q learning,0,self lose challange
6070,approx q learning,0,self lose challange
6071,approx q learning,0,turned flower
6072,approx q learning,0,lose challange
6073,"smart 2: 0, 0.4",1,self lose challange
6074,approx q learning,0,self lose game
6075,"smart 2: 0, 0.4",1,self lose challange
6076,"smart 2: 2, 0.6",2,self lose challange
6077,"smart 2: 0, 0.4",1,turned flower
6078,"smart 2: 0, 0.4",1,self lose challange
6079,"smart 2: 0, 0.6",3,turned flower
6080,"smart 2: 0, 0.6",3,turned flower
6081,"smart 2: 0, 0.6",3,win challange
6082,"smart 2: 0, 0.4",1,turned flower
6083,"smart 2: 0, 0.4",1,turned flower
6084,"smart 2: 0, 0.4",1,turned flower
6085,"smart 2: 0, 0.4",1,lose game
6086,"smart 2: 0, 0.6",3,self lose challange
6087,"smart 2: 2, 0.6",2,turned flower
6088,"smart 2: 2, 0.6",2,turned flower
6089,"smart 2: 2, 0.6",2,lose challange
6090,"smart 2: 0, 0.6",3,turned flower
6091,"smart 2: 0, 0.6",3,turned flower
6092,"smart 2: 0, 0.6",3,turned flower
6093,"smart 2: 0, 0.6",3,win challange
6094,"smart 2: 0, 0.4",1,self lose challange
6095,"smart 2: 0, 0.4",1,self lose challange
6096,approx q learning,0,self lose challange
6097,"smart 2: 0, 0.4",1,turned flower
6098,"smart 2: 0, 0.4",1,lose challange
6099,approx q learning,0,self lose challange
6100,approx q learning,0,self lose challange
6101,approx q learning,0,turned flower
6102,approx q learning,0,lose game
6103,"smart 2: 2, 0.6",2,self lose challange
6104,"smart 2: 0, 0.6",3,turned flower
6105,"smart 2: 0, 0.6",3,win challange
6106,"smart 2: 2, 0.6",2,self lose challange
6107,"smart 2: 0, 0.6",3,self lose challange
6108,"smart 2: 0, 0.4",1,self lose game
6109,"smart 2: 0, 0.6",3,self lose challange
6110,"smart 2: 0, 0.6",3,win challange
6111,"smart 2: 0, 0.4",1,self lose challange
6112,"smart 2: 0, 0.6",3,turned flower
6113,"smart 2: 0, 0.6",3,self lose challange
6114,approx q learning,0,turned flower
6115,approx q learning,0,turned flower
6116,approx q learning,0,lose challange
6117,"smart 2: 0, 0.4",1,turned flower
6118,"smart 2: 0, 0.4",1,lose challange
6119,"smart 2: 2, 0.6",2,self lose challange
6120,"smart 2: 0, 0.6",3,turned flower
6121,"smart 2: 0, 0.6",3,self lose challange
6122,"smart 2: 2, 0.6",2,turned flower
6123,"smart 2: 2, 0.6",2,turned flower
6124,"smart 2: 2, 0.6",2,turned flower
6125,"smart 2: 2, 0.6",2,win challange
6126,"smart 2: 0, 0.4",1,self lose challange
6127,approx q learning,0,self lose challange
6128,approx q learning,0,self lose challange
6129,"smart 2: 0, 0.4",1,turned flower
6130,"smart 2: 0, 0.4",1,lose game
6131,approx q learning,0,turned flower
6132,approx q learning,0,win challange
6133,approx q learning,0,turned flower
6134,approx q learning,0,turned flower
6135,approx q learning,0,win challange
6136,"smart 2: 2, 0.6",2,turned flower
6137,"smart 2: 2, 0.6",2,lose challange
6138,approx q learning,0,turned flower
6139,approx q learning,0,turned flower
6140,approx q learning,0,win challange
6141,approx q learning,0,turned flower
6142,approx q learning,0,turned flower
6143,approx q learning,0,turned flower
6144,approx q learning,0,lose challange
6145,"smart 2: 0, 0.4",1,self lose challange
6146,approx q learning,0,turned flower
6147,approx q learning,0,self lose challange
6148,approx q learning,0,self lose challange
6149,approx q learning,0,turned flower
6150,approx q learning,0,lose game
6151,"smart 2: 0, 0.4",1,turned flower
6152,"smart 2: 0, 0.4",1,lose challange
6153,"smart 2: 2, 0.6",2,turned flower
6154,"smart 2: 2, 0.6",2,self lose challange
6155,"smart 2: 0, 0.4",1,self lose challange
6156,"smart 2: 2, 0.6",2,turned flower
6157,"smart 2: 2, 0.6",2,win challange
6158,"smart 2: 0, 0.6",3,self lose challange
6159,"smart 2: 2, 0.6",2,turned flower
6160,"smart 2: 2, 0.6",2,win challange
6161,approx q learning,0,self lose challange
6162,approx q learning,0,turned flower
6163,approx q learning,0,self lose challange
6164,"smart 2: 0, 0.4",1,self lose challange
6165,approx q learning,0,turned flower
6166,approx q learning,0,lose challange
6167,approx q learning,0,turned flower
6168,approx q learning,0,lose game
6169,"smart 2: 2, 0.6",2,turned flower
6170,"smart 2: 2, 0.6",2,self lose challange
6171,"smart 2: 0, 0.6",3,turned flower
6172,"smart 2: 0, 0.6",3,self lose challange
6173,"smart 2: 2, 0.6",2,turned flower
6174,"smart 2: 2, 0.6",2,turned flower
6175,"smart 2: 2, 0.6",2,turned flower
6176,"smart 2: 2, 0.6",2,lose challange
6177,"smart 2: 2, 0.6",2,turned flower
6178,"smart 2: 2, 0.6",2,lose challange
6179,"smart 2: 0, 0.4",1,self lose challange
6180,"smart 2: 0, 0.4",1,turned flower
6181,"smart 2: 0, 0.4",1,turned flower
6182,"smart 2: 0, 0.4",1,lose challange
6183,"smart 2: 0, 0.4",1,turned flower
6184,"smart 2: 0, 0.4",1,lose game
6185,"smart 2: 2, 0.6",2,self lose game
6186,approx q learning,0,turned flower
6187,approx q learning,0,lose challange
6188,"smart 2: 0, 0.6",3,self lose challange
6189,"smart 2: 0, 0.4",1,self lose challange
6190,"smart 2: 0, 0.6",3,self lose challange
6191,approx q learning,0,turned flower
6192,approx q learning,0,win challange
6193,"smart 2: 0, 0.4",1,self lose challange
6194,approx q learning,0,turned flower
6195,approx q learning,0,turned flower
6196,approx q learning,0,win challange
6197,approx q learning,0,turned flower
6198,approx q learning,0,lose challange
6199,"smart 2: 0, 0.6",3,self lose challange
6200,approx q learning,0,self lose challange
6201,"smart 2: 0, 0.6",3,self lose challange
6202,approx q learning,0,turned flower
6203,approx q learning,0,self lose challange
6204,approx q learning,0,turned flower
6205,approx q learning,0,lose game
6206,"smart 2: 0, 0.6",3,turned flower
6207,"smart 2: 0, 0.6",3,turned flower
6208,"smart 2: 0, 0.6",3,lose challange
6209,"smart 2: 0, 0.6",3,self lose game
6210,"smart 2: 2, 0.6",2,self lose challange
6211,"smart 2: 0, 0.4",1,self lose challange
6212,"smart 2: 0, 0.4",1,self lose challange
6213,"smart 2: 2, 0.6",2,turned flower
6214,"smart 2: 2, 0.6",2,lose challange
6215,"smart 2: 0, 0.4",1,turned flower
6216,"smart 2: 0, 0.4",1,win challange
6217,"smart 2: 0, 0.4",1,self lose challange
6218,"smart 2: 0, 0.4",1,win challange
6219,approx q learning,0,turned flower
6220,approx q learning,0,self lose challange
6221,"smart 2: 0, 0.6",3,self lose challange
6222,"smart 2: 2, 0.6",2,turned flower
6223,"smart 2: 2, 0.6",2,turned flower
6224,"smart 2: 2, 0.6",2,lose challange
6225,"smart 2: 0, 0.4",1,turned flower
6226,"smart 2: 0, 0.4",1,turned flower
6227,"smart 2: 0, 0.4",1,lose challange
6228,approx q learning,0,turned flower
6229,approx q learning,0,lose challange
6230,approx q learning,0,turned flower
6231,approx q learning,0,lose challange
6232,approx q learning,0,turned flower
6233,approx q learning,0,lose game
6234,"smart 2: 0, 0.4",1,turned flower
6235,"smart 2: 0, 0.4",1,self lose challange
6236,"smart 2: 2, 0.6",2,turned flower
6237,"smart 2: 2, 0.6",2,win challange
6238,"smart 2: 0, 0.4",1,self lose challange
6239,"smart 2: 2, 0.6",2,turned flower
6240,"smart 2: 2, 0.6",2,lose challange
6241,"smart 2: 0, 0.4",1,turned flower
6242,"smart 2: 0, 0.4",1,lose game
6243,"smart 2: 2, 0.6",2,win challange
6244,approx q learning,0,turned flower
6245,approx q learning,0,self lose challange
6246,approx q learning,0,turned flower
6247,approx q learning,0,lose challange
6248,"smart 2: 0, 0.6",3,turned flower
6249,"smart 2: 0, 0.6",3,turned flower
6250,"smart 2: 0, 0.6",3,lose challange
6251,"smart 2: 2, 0.6",2,self lose challange
6252,"smart 2: 0, 0.4",1,self lose challange
6253,approx q learning,0,turned flower
6254,approx q learning,0,turned flower
6255,approx q learning,0,lose challange
6256,approx q learning,0,turned flower
6257,approx q learning,0,turned flower
6258,approx q learning,0,lose game
6259,"smart 2: 2, 0.6",2,self lose challange
6260,"smart 2: 0, 0.4",1,turned flower
6261,"smart 2: 0, 0.4",1,lose challange
6262,"smart 2: 0, 0.6",3,self lose challange
6263,"smart 2: 0, 0.6",3,turned flower
6264,"smart 2: 0, 0.6",3,turned flower
6265,"smart 2: 0, 0.6",3,lose challange
6266,"smart 2: 2, 0.6",2,turned flower
6267,"smart 2: 2, 0.6",2,turned flower
6268,"smart 2: 2, 0.6",2,lose challange
6269,"smart 2: 0, 0.4",1,self lose challange
6270,"smart 2: 2, 0.6",2,turned flower
6271,"smart 2: 2, 0.6",2,lose game
6272,"smart 2: 0, 0.4",1,turned flower
6273,"smart 2: 0, 0.4",1,lose game
6274,approx q learning,0,self lose challange
6275,approx q learning,0,turned flower
6276,approx q learning,0,lose challange
6277,"smart 2: 0, 0.6",3,self lose challange
6278,"smart 2: 2, 0.6",2,turned flower
6279,"smart 2: 2, 0.6",2,lose challange
6280,"smart 2: 0, 0.4",1,turned flower
6281,"smart 2: 0, 0.4",1,turned flower
6282,"smart 2: 0, 0.4",1,lose challange
6283,approx q learning,0,turned flower
6284,approx q learning,0,lose challange
6285,approx q learning,0,turned flower
6286,approx q learning,0,lose game
6287,"smart 2: 0, 0.4",1,turned flower
6288,"smart 2: 0, 0.4",1,lose challange
6289,"smart 2: 2, 0.6",2,turned flower
6290,"smart 2: 2, 0.6",2,turned flower
6291,"smart 2: 2, 0.6",2,turned flower
6292,"smart 2: 2, 0.6",2,lose challange
6293,"smart 2: 0, 0.4",1,turned flower
6294,"smart 2: 0, 0.4",1,lose challange
6295,"smart 2: 0, 0.6",3,self lose challange
6296,"smart 2: 0, 0.4",1,turned flower
6297,"smart 2: 0, 0.4",1,win challange
6298,"smart 2: 0, 0.4",1,turned flower
6299,"smart 2: 0, 0.4",1,lose game
6300,"smart 2: 0, 0.6",3,self lose challange
6301,"smart 2: 2, 0.6",2,turned flower
6302,"smart 2: 2, 0.6",2,win challange
6303,"smart 2: 0, 0.6",3,turned flower
6304,"smart 2: 0, 0.6",3,win challange
6305,"smart 2: 0, 0.6",3,win challange
6306,"smart 2: 0, 0.4",1,self lose challange
6307,approx q learning,0,self lose challange
6308,approx q learning,0,self lose challange
6309,"smart 2: 0, 0.4",1,turned flower
6310,"smart 2: 0, 0.4",1,lose challange
6311,"smart 2: 0, 0.4",1,turned flower
6312,"smart 2: 0, 0.4",1,lose challange
6313,approx q learning,0,self lose challange
6314,approx q learning,0,turned flower
6315,approx q learning,0,turned flower
6316,approx q learning,0,turned flower
6317,approx q learning,0,win challange
6318,"smart 2: 0, 0.6",3,self lose challange
6319,"smart 2: 0, 0.6",3,turned flower
6320,"smart 2: 0, 0.6",3,turned flower
6321,"smart 2: 0, 0.6",3,lose challange
6322,"smart 2: 2, 0.6",2,self lose challange
6323,"smart 2: 0, 0.6",3,turned flower
6324,"smart 2: 0, 0.6",3,turned flower
6325,"smart 2: 0, 0.6",3,turned flower
6326,"smart 2: 0, 0.6",3,turned flower
6327,"smart 2: 0, 0.6",3,win challange
6328,"smart 2: 0, 0.4",1,turned flower
6329,"smart 2: 0, 0.4",1,turned flower
6330,"smart 2: 0, 0.4",1,turned flower
6331,"smart 2: 0, 0.4",1,turned flower
6332,"smart 2: 0, 0.4",1,lose game
6333,approx q learning,0,turned flower
6334,approx q learning,0,lose game
6335,"smart 2: 0, 0.6",3,turned flower
6336,"smart 2: 0, 0.6",3,win challange
6337,"smart 2: 0, 0.4",1,self lose challange
6338,approx q learning,0,turned flower
6339,approx q learning,0,turned flower
6340,approx q learning,0,lose challange
6341,"smart 2: 0, 0.4",1,turned flower
6342,"smart 2: 0, 0.4",1,turned flower
6343,"smart 2: 0, 0.4",1,turned flower
6344,"smart 2: 0, 0.4",1,lose challange
6345,approx q learning,0,turned flower
6346,approx q learning,0,turned flower
6347,approx q learning,0,lose challange
6348,"smart 2: 2, 0.6",2,turned flower
6349,"smart 2: 2, 0.6",2,turned flower
6350,"smart 2: 2, 0.6",2,turned flower
6351,"smart 2: 2, 0.6",2,turned flower
6352,"smart 2: 2, 0.6",2,win challange
6353,approx q learning,0,turned flower
6354,approx q learning,0,turned flower
6355,approx q learning,0,win challange
6356,"smart 2: 0, 0.4",1,turned flower
6357,"smart 2: 0, 0.4",1,lose challange
6358,approx q learning,0,turned flower
6359,approx q learning,0,turned flower
6360,approx q learning,0,lose challange
6361,"smart 2: 0, 0.6",3,self lose challange
6362,approx q learning,0,turned flower
6363,approx q learning,0,turned flower
6364,approx q learning,0,lose game
6365,"smart 2: 2, 0.6",2,self lose challange
6366,"smart 2: 0, 0.4",1,turned flower
6367,"smart 2: 0, 0.4",1,turned flower
6368,"smart 2: 0, 0.4",1,win challange
6369,"smart 2: 0, 0.4",1,turned flower
6370,"smart 2: 0, 0.4",1,turned flower
6371,"smart 2: 0, 0.4",1,win challange
6372,"smart 2: 0, 0.4",1,turned flower
6373,"smart 2: 0, 0.4",1,turned flower
6374,"smart 2: 0, 0.4",1,lose challange
6375,"smart 2: 0, 0.4",1,turned flower
6376,"smart 2: 0, 0.4",1,turned flower
6377,"smart 2: 0, 0.4",1,turned flower
6378,"smart 2: 0, 0.4",1,turned flower
6379,"smart 2: 0, 0.4",1,turned flower
6380,"smart 2: 0, 0.4",1,win challange
6381,approx q learning,0,self lose challange
6382,"smart 2: 0, 0.4",1,turned flower
6383,"smart 2: 0, 0.4",1,turned flower
6384,"smart 2: 0, 0.4",1,lose challange
6385,approx q learning,0,turned flower
6386,approx q learning,0,turned flower
6387,approx q learning,0,turned flower
6388,approx q learning,0,lose challange
6389,"smart 2: 0, 0.4",1,turned flower
6390,"smart 2: 0, 0.4",1,turned flower
6391,"smart 2: 0, 0.4",1,turned flower
6392,"smart 2: 0, 0.4",1,lose challange
6393,"smart 2: 0, 0.4",1,turned flower
6394,"smart 2: 0, 0.4",1,lose game
6395,approx q learning,0,self lose challange
6396,approx q learning,0,turned flower
6397,approx q learning,0,turned flower
6398,approx q learning,0,lose game
6399,"smart 2: 0, 0.6",3,turned flower
6400,"smart 2: 0, 0.6",3,turned flower
6401,"smart 2: 0, 0.6",3,self lose challange
6402,"smart 2: 2, 0.6",2,turned flower
6403,"smart 2: 2, 0.6",2,self lose challange
6404,"smart 2: 0, 0.6",3,self lose challange
6405,"smart 2: 0, 0.6",3,self lose challange
6406,"smart 2: 2, 0.6",2,self lose challange
6407,"smart 2: 0, 0.6",3,turned flower
6408,"smart 2: 0, 0.6",3,win challange
6409,"smart 2: 2, 0.6",2,self lose challange
6410,"smart 2: 0, 0.6",3,turned flower
6411,"smart 2: 0, 0.6",3,win challange
6412,approx q learning,0,self lose challange
6413,"smart 2: 0, 0.6",3,turned flower
6414,"smart 2: 0, 0.6",3,turned flower
6415,"smart 2: 0, 0.6",3,lose challange
6416,approx q learning,0,self lose challange
6417,approx q learning,0,turned flower
6418,approx q learning,0,self lose challange
6419,approx q learning,0,turned flower
6420,approx q learning,0,turned flower
6421,approx q learning,0,turned flower
6422,approx q learning,0,lose game
6423,"smart 2: 2, 0.6",2,self lose challange
6424,"smart 2: 0, 0.4",1,self lose challange
6425,"smart 2: 0, 0.4",1,turned flower
6426,"smart 2: 0, 0.4",1,turned flower
6427,"smart 2: 0, 0.4",1,win challange
6428,"smart 2: 2, 0.6",2,self lose challange
6429,"smart 2: 0, 0.4",1,turned flower
6430,"smart 2: 0, 0.4",1,turned flower
6431,"smart 2: 0, 0.4",1,win challange
6432,approx q learning,0,turned flower
6433,approx q learning,0,turned flower
6434,approx q learning,0,turned flower
6435,approx q learning,0,lose challange
6436,approx q learning,0,self lose challange
6437,approx q learning,0,turned flower
6438,approx q learning,0,self lose challange
6439,"smart 2: 0, 0.4",1,self lose challange
6440,approx q learning,0,turned flower
6441,approx q learning,0,lose game
6442,"smart 2: 2, 0.6",2,turned flower
6443,"smart 2: 2, 0.6",2,turned flower
6444,"smart 2: 2, 0.6",2,turned flower
6445,"smart 2: 2, 0.6",2,lose challange
6446,"smart 2: 0, 0.6",3,turned flower
6447,"smart 2: 0, 0.6",3,lose challange
6448,"smart 2: 0, 0.4",1,self lose challange
6449,"smart 2: 2, 0.6",2,turned flower
6450,"smart 2: 2, 0.6",2,lose challange
6451,"smart 2: 0, 0.6",3,turned flower
6452,"smart 2: 0, 0.6",3,win challange
6453,"smart 2: 2, 0.6",2,turned flower
6454,"smart 2: 2, 0.6",2,turned flower
6455,"smart 2: 2, 0.6",2,lose challange
6456,"smart 2: 0, 0.4",1,turned flower
6457,"smart 2: 0, 0.4",1,lose challange
6458,"smart 2: 0, 0.6",3,turned flower
6459,"smart 2: 0, 0.6",3,lose challange
6460,"smart 2: 0, 0.6",3,turned flower
6461,"smart 2: 0, 0.6",3,lose challange
6462,"smart 2: 0, 0.6",3,self lose game
6463,"smart 2: 0, 0.4",1,self lose game
6464,approx q learning,0,turned flower
6465,approx q learning,0,lose challange
6466,"smart 2: 0, 0.4",1,turned flower
6467,"smart 2: 0, 0.4",1,self lose challange
