,player type,player,result
15135,"smart 2: 0, 0.6",3,turned flower
15136,"smart 2: 0, 0.6",3,lose game
15137,"smart 2: 2, 0.6",2,turned flower
15138,"smart 2: 2, 0.6",2,win challange
15139,approx q learning,0,turned flower
15140,approx q learning,0,win challange
15141,"smart 2: 2, 0.6",2,win challange
15142,"smart 2: 0, 0.4",1,self lose challange
15143,"smart 2: 2, 0.6",2,turned flower
15144,"smart 2: 2, 0.6",2,turned flower
15145,"smart 2: 2, 0.6",2,turned flower
15146,"smart 2: 2, 0.6",2,lose challange
15147,"smart 2: 2, 0.6",2,turned flower
15148,"smart 2: 2, 0.6",2,turned flower
15149,"smart 2: 2, 0.6",2,lose challange
15150,"smart 2: 0, 0.6",3,self lose challange
15151,"smart 2: 0, 0.4",1,self lose challange
15152,approx q learning,0,turned flower
15153,approx q learning,0,turned flower
15154,approx q learning,0,turned flower
15155,approx q learning,0,lose challange
15156,"smart 2: 0, 0.4",1,turned flower
15157,"smart 2: 0, 0.4",1,win challange
15158,approx q learning,0,turned flower
15159,approx q learning,0,turned flower
15160,approx q learning,0,lose challange
15161,"smart 2: 0, 0.4",1,turned flower
15162,"smart 2: 0, 0.4",1,turned flower
15163,"smart 2: 0, 0.4",1,turned flower
15164,"smart 2: 0, 0.4",1,win challange
15165,"smart 2: 0, 0.6",3,self lose challange
15166,"smart 2: 0, 0.4",1,turned flower
15167,"smart 2: 0, 0.4",1,turned flower
15168,"smart 2: 0, 0.4",1,lose challange
15169,"smart 2: 2, 0.6",2,self lose challange
15170,"smart 2: 0, 0.4",1,self lose challange
15171,approx q learning,0,turned flower
15172,approx q learning,0,lose challange
15173,"smart 2: 0, 0.4",1,self lose challange
15174,"smart 2: 0, 0.6",3,self lose challange
15175,"smart 2: 2, 0.6",2,turned flower
15176,"smart 2: 2, 0.6",2,turned flower
15177,"smart 2: 2, 0.6",2,lose challange
15178,"smart 2: 0, 0.4",1,turned flower
15179,"smart 2: 0, 0.4",1,lose game
15180,"smart 2: 2, 0.6",2,turned flower
15181,"smart 2: 2, 0.6",2,self lose challange
15182,approx q learning,0,turned flower
15183,approx q learning,0,turned flower
15184,approx q learning,0,lose challange
15185,"smart 2: 0, 0.6",3,self lose challange
15186,"smart 2: 2, 0.6",2,turned flower
15187,"smart 2: 2, 0.6",2,turned flower
15188,"smart 2: 2, 0.6",2,win challange
15189,"smart 2: 2, 0.6",2,turned flower
15190,"smart 2: 2, 0.6",2,lose game
15191,"smart 2: 0, 0.6",3,win challange
15192,"smart 2: 0, 0.6",3,win challange
15193,approx q learning,0,turned flower
15194,approx q learning,0,lose challange
15195,"smart 2: 0, 0.4",1,turned flower
15196,"smart 2: 0, 0.4",1,lose challange
15197,approx q learning,0,turned flower
15198,approx q learning,0,turned flower
15199,approx q learning,0,lose challange
15200,approx q learning,0,turned flower
15201,approx q learning,0,turned flower
15202,approx q learning,0,turned flower
15203,approx q learning,0,lose challange
15204,approx q learning,0,turned flower
15205,approx q learning,0,turned flower
15206,approx q learning,0,lose game
15207,"smart 2: 0, 0.6",3,turned flower
15208,"smart 2: 0, 0.6",3,self lose challange
15209,"smart 2: 2, 0.6",2,turned flower
15210,"smart 2: 2, 0.6",2,turned flower
15211,"smart 2: 2, 0.6",2,turned flower
15212,"smart 2: 2, 0.6",2,lose challange
15213,"smart 2: 2, 0.6",2,turned flower
15214,"smart 2: 2, 0.6",2,turned flower
15215,"smart 2: 2, 0.6",2,turned flower
15216,"smart 2: 2, 0.6",2,lose challange
15217,"smart 2: 0, 0.4",1,turned flower
15218,"smart 2: 0, 0.4",1,turned flower
15219,"smart 2: 0, 0.4",1,win challange
15220,"smart 2: 0, 0.6",3,self lose challange
15221,"smart 2: 2, 0.6",2,turned flower
15222,"smart 2: 2, 0.6",2,turned flower
15223,"smart 2: 2, 0.6",2,win challange
15224,"smart 2: 0, 0.4",1,turned flower
15225,"smart 2: 0, 0.4",1,win challange
15226,"smart 2: 0, 0.4",1,self lose challange
15227,"smart 2: 0, 0.4",1,self lose challange
15228,"smart 2: 0, 0.6",3,self lose challange
15229,"smart 2: 0, 0.6",3,turned flower
15230,"smart 2: 0, 0.6",3,self lose challange
15231,"smart 2: 2, 0.6",2,self lose challange
15232,"smart 2: 2, 0.6",2,self lose challange
15233,"smart 2: 2, 0.6",2,self lose challange
15234,"smart 2: 0, 0.6",3,turned flower
15235,"smart 2: 0, 0.6",3,turned flower
15236,"smart 2: 0, 0.6",3,lose challange
15237,"smart 2: 0, 0.4",1,self lose challange
15238,"smart 2: 0, 0.4",1,turned flower
15239,"smart 2: 0, 0.4",1,turned flower
15240,"smart 2: 0, 0.4",1,turned flower
15241,"smart 2: 0, 0.4",1,win challange
15242,"smart 2: 0, 0.4",1,turned flower
15243,"smart 2: 0, 0.4",1,turned flower
15244,"smart 2: 0, 0.4",1,turned flower
15245,"smart 2: 0, 0.4",1,win challange
15246,"smart 2: 2, 0.6",2,turned flower
15247,"smart 2: 2, 0.6",2,self lose challange
15248,"smart 2: 0, 0.6",3,self lose challange
15249,"smart 2: 0, 0.6",3,turned flower
15250,"smart 2: 0, 0.6",3,turned flower
15251,"smart 2: 0, 0.6",3,turned flower
15252,"smart 2: 0, 0.6",3,turned flower
15253,"smart 2: 0, 0.6",3,win challange
15254,approx q learning,0,turned flower
15255,approx q learning,0,turned flower
15256,approx q learning,0,turned flower
15257,approx q learning,0,win challange
15258,"smart 2: 0, 0.4",1,turned flower
15259,"smart 2: 0, 0.4",1,lose challange
15260,"smart 2: 2, 0.6",2,turned flower
15261,"smart 2: 2, 0.6",2,turned flower
15262,"smart 2: 2, 0.6",2,turned flower
15263,"smart 2: 2, 0.6",2,turned flower
15264,"smart 2: 2, 0.6",2,turned flower
15265,"smart 2: 2, 0.6",2,lose challange
15266,"smart 2: 0, 0.4",1,turned flower
15267,"smart 2: 0, 0.4",1,lose challange
15268,"smart 2: 0, 0.4",1,turned flower
15269,"smart 2: 0, 0.4",1,self lose challange
15270,"smart 2: 2, 0.6",2,turned flower
15271,"smart 2: 2, 0.6",2,lose challange
15272,"smart 2: 0, 0.4",1,turned flower
15273,"smart 2: 0, 0.4",1,turned flower
15274,"smart 2: 0, 0.4",1,lose game
15275,"smart 2: 2, 0.6",2,self lose game
15276,approx q learning,0,turned flower
15277,approx q learning,0,win challange
15278,"smart 2: 0, 0.6",3,self lose challange
15279,"smart 2: 2, 0.6",2,turned flower
15280,"smart 2: 2, 0.6",2,self lose challange
15281,"smart 2: 0, 0.6",3,turned flower
15282,"smart 2: 0, 0.6",3,turned flower
15283,"smart 2: 0, 0.6",3,turned flower
15284,"smart 2: 0, 0.6",3,lose challange
15285,approx q learning,0,turned flower
15286,approx q learning,0,lose challange
15287,approx q learning,0,turned flower
15288,approx q learning,0,turned flower
15289,approx q learning,0,turned flower
15290,approx q learning,0,lose challange
15291,approx q learning,0,turned flower
15292,approx q learning,0,lose challange
15293,"smart 2: 0, 0.4",1,self lose challange
15294,"smart 2: 0, 0.4",1,turned flower
15295,"smart 2: 0, 0.4",1,turned flower
15296,"smart 2: 0, 0.4",1,turned flower
15297,"smart 2: 0, 0.4",1,win challange
15298,approx q learning,0,turned flower
15299,approx q learning,0,lose game
15300,"smart 2: 0, 0.4",1,turned flower
15301,"smart 2: 0, 0.4",1,self lose challange
15302,"smart 2: 0, 0.6",3,turned flower
15303,"smart 2: 0, 0.6",3,turned flower
15304,"smart 2: 0, 0.6",3,lose challange
15305,"smart 2: 0, 0.6",3,turned flower
15306,"smart 2: 0, 0.6",3,turned flower
15307,"smart 2: 0, 0.6",3,lose game
15308,"smart 2: 0, 0.4",1,turned flower
15309,"smart 2: 0, 0.4",1,self lose challange
15310,"smart 2: 0, 0.4",1,win challange
15311,"smart 2: 0, 0.4",1,self lose challange
15312,"smart 2: 0, 0.4",1,turned flower
15313,"smart 2: 0, 0.4",1,turned flower
15314,"smart 2: 0, 0.4",1,lose challange
15315,"smart 2: 0, 0.4",1,turned flower
15316,"smart 2: 0, 0.4",1,self lose challange
15317,"smart 2: 2, 0.6",2,turned flower
15318,"smart 2: 2, 0.6",2,win challange
15319,"smart 2: 0, 0.4",1,turned flower
15320,"smart 2: 0, 0.4",1,turned flower
15321,"smart 2: 0, 0.4",1,lose game
15322,"smart 2: 0, 0.6",3,self lose challange
15323,"smart 2: 0, 0.6",3,turned flower
15324,"smart 2: 0, 0.6",3,self lose challange
15325,"smart 2: 2, 0.6",2,self lose challange
15326,approx q learning,0,turned flower
15327,approx q learning,0,turned flower
15328,approx q learning,0,turned flower
15329,approx q learning,0,turned flower
15330,approx q learning,0,lose challange
15331,"smart 2: 0, 0.6",3,turned flower
15332,"smart 2: 0, 0.6",3,turned flower
15333,"smart 2: 0, 0.6",3,lose challange
15334,"smart 2: 2, 0.6",2,self lose challange
15335,approx q learning,0,turned flower
15336,approx q learning,0,turned flower
15337,approx q learning,0,lose challange
15338,approx q learning,0,turned flower
15339,approx q learning,0,turned flower
15340,approx q learning,0,lose challange
15341,approx q learning,0,turned flower
15342,approx q learning,0,turned flower
15343,approx q learning,0,lose game
15344,"smart 2: 0, 0.6",3,self lose game
15345,"smart 2: 0, 0.4",1,turned flower
15346,"smart 2: 0, 0.4",1,self lose challange
15347,"smart 2: 0, 0.4",1,turned flower
15348,"smart 2: 0, 0.4",1,turned flower
15349,"smart 2: 0, 0.4",1,lose challange
15350,"smart 2: 0, 0.6",3,self lose challange
15351,"smart 2: 0, 0.4",1,turned flower
15352,"smart 2: 0, 0.4",1,turned flower
15353,"smart 2: 0, 0.4",1,lose challange
15354,"smart 2: 0, 0.4",1,turned flower
15355,"smart 2: 0, 0.4",1,lose game
15356,approx q learning,0,turned flower
15357,approx q learning,0,turned flower
15358,approx q learning,0,turned flower
15359,approx q learning,0,turned flower
15360,approx q learning,0,turned flower
15361,approx q learning,0,turned flower
15362,approx q learning,0,win challange
15363,"smart 2: 2, 0.6",2,self lose challange
15364,approx q learning,0,turned flower
15365,approx q learning,0,lose challange
15366,"smart 2: 0, 0.6",3,self lose challange
15367,approx q learning,0,turned flower
15368,approx q learning,0,lose challange
15369,approx q learning,0,turned flower
15370,approx q learning,0,lose challange
15371,approx q learning,0,turned flower
15372,approx q learning,0,turned flower
15373,approx q learning,0,lose game
15374,"smart 2: 2, 0.6",2,turned flower
15375,"smart 2: 2, 0.6",2,win challange
15376,"smart 2: 2, 0.6",2,turned flower
15377,"smart 2: 2, 0.6",2,win challange
15378,"smart 2: 0, 0.4",1,self lose challange
15379,"smart 2: 0, 0.6",3,self lose challange
15380,"smart 2: 2, 0.6",2,self lose challange
15381,"smart 2: 0, 0.4",1,turned flower
15382,"smart 2: 0, 0.4",1,lose challange
15383,approx q learning,0,turned flower
15384,approx q learning,0,turned flower
15385,approx q learning,0,lose challange
15386,"smart 2: 0, 0.4",1,turned flower
15387,"smart 2: 0, 0.4",1,turned flower
15388,"smart 2: 0, 0.4",1,lose challange
15389,approx q learning,0,turned flower
15390,approx q learning,0,turned flower
15391,approx q learning,0,turned flower
15392,approx q learning,0,lose challange
15393,"smart 2: 0, 0.4",1,turned flower
15394,"smart 2: 0, 0.4",1,turned flower
15395,"smart 2: 0, 0.4",1,turned flower
15396,"smart 2: 0, 0.4",1,lose game
15397,approx q learning,0,turned flower
15398,approx q learning,0,turned flower
15399,approx q learning,0,turned flower
15400,approx q learning,0,turned flower
15401,approx q learning,0,lose challange
15402,"smart 2: 0, 0.6",3,self lose challange
15403,approx q learning,0,turned flower
15404,approx q learning,0,win challange
15405,"smart 2: 0, 0.6",3,turned flower
15406,"smart 2: 0, 0.6",3,turned flower
15407,"smart 2: 0, 0.6",3,win challange
15408,approx q learning,0,turned flower
15409,approx q learning,0,win challange
15410,"smart 2: 0, 0.4",1,self lose challange
15411,approx q learning,0,turned flower
15412,approx q learning,0,lose challange
15413,"smart 2: 0, 0.6",3,self lose challange
15414,"smart 2: 2, 0.6",2,self lose challange
15415,"smart 2: 0, 0.4",1,self lose challange
15416,"smart 2: 2, 0.6",2,self lose challange
15417,"smart 2: 0, 0.6",3,self lose challange
15418,"smart 2: 0, 0.6",3,turned flower
15419,"smart 2: 0, 0.6",3,turned flower
15420,"smart 2: 0, 0.6",3,turned flower
15421,"smart 2: 0, 0.6",3,win challange
15422,"smart 2: 0, 0.6",3,turned flower
15423,"smart 2: 0, 0.6",3,self lose challange
15424,"smart 2: 0, 0.4",1,turned flower
15425,"smart 2: 0, 0.4",1,win challange
15426,"smart 2: 0, 0.4",1,self lose challange
15427,"smart 2: 0, 0.4",1,turned flower
15428,"smart 2: 0, 0.4",1,lose game
15429,"smart 2: 2, 0.6",2,turned flower
15430,"smart 2: 2, 0.6",2,turned flower
15431,"smart 2: 2, 0.6",2,lose challange
15432,"smart 2: 0, 0.6",3,turned flower
15433,"smart 2: 0, 0.6",3,lose game
15434,"smart 2: 2, 0.6",2,win challange
15435,"smart 2: 2, 0.6",2,win challange
15436,"smart 2: 0, 0.4",1,turned flower
15437,"smart 2: 0, 0.4",1,self lose challange
15438,approx q learning,0,turned flower
15439,approx q learning,0,lose challange
15440,"smart 2: 0, 0.4",1,self lose challange
15441,"smart 2: 2, 0.6",2,turned flower
15442,"smart 2: 2, 0.6",2,lose challange
15443,"smart 2: 0, 0.6",3,self lose challange
15444,approx q learning,0,turned flower
15445,approx q learning,0,turned flower
15446,approx q learning,0,turned flower
15447,approx q learning,0,win challange
15448,"smart 2: 0, 0.6",3,self lose challange
15449,"smart 2: 0, 0.6",3,self lose challange
15450,approx q learning,0,turned flower
15451,approx q learning,0,lose challange
15452,"smart 2: 0, 0.4",1,turned flower
15453,"smart 2: 0, 0.4",1,self lose challange
15454,"smart 2: 0, 0.4",1,turned flower
15455,"smart 2: 0, 0.4",1,lose game
15456,approx q learning,0,turned flower
15457,approx q learning,0,win challange
15458,"smart 2: 0, 0.6",3,turned flower
15459,"smart 2: 0, 0.6",3,lose challange
15460,"smart 2: 0, 0.4",1,self lose challange
15461,"smart 2: 0, 0.4",1,self lose challange
15462,"smart 2: 2, 0.6",2,self lose challange
15463,"smart 2: 2, 0.6",2,turned flower
15464,"smart 2: 2, 0.6",2,turned flower
15465,"smart 2: 2, 0.6",2,turned flower
15466,"smart 2: 2, 0.6",2,turned flower
15467,"smart 2: 2, 0.6",2,turned flower
15468,"smart 2: 2, 0.6",2,turned flower
15469,"smart 2: 2, 0.6",2,win challange
15470,"smart 2: 0, 0.4",1,turned flower
15471,"smart 2: 0, 0.4",1,turned flower
15472,"smart 2: 0, 0.4",1,lose challange
15473,"smart 2: 2, 0.6",2,turned flower
15474,"smart 2: 2, 0.6",2,lose challange
15475,"smart 2: 0, 0.4",1,turned flower
15476,"smart 2: 0, 0.4",1,turned flower
15477,"smart 2: 0, 0.4",1,lose game
15478,"smart 2: 0, 0.6",3,self lose challange
15479,"smart 2: 0, 0.6",3,turned flower
15480,"smart 2: 0, 0.6",3,turned flower
15481,"smart 2: 0, 0.6",3,win challange
15482,approx q learning,0,turned flower
15483,approx q learning,0,win challange
15484,"smart 2: 0, 0.6",3,self lose challange
15485,"smart 2: 0, 0.6",3,turned flower
15486,"smart 2: 0, 0.6",3,lose game
15487,approx q learning,0,win challange
15488,approx q learning,0,turned flower
15489,approx q learning,0,lose challange
15490,approx q learning,0,turned flower
15491,approx q learning,0,lose challange
15492,"smart 2: 0, 0.6",3,self lose challange
15493,"smart 2: 0, 0.6",3,turned flower
15494,"smart 2: 0, 0.6",3,self lose challange
15495,approx q learning,0,turned flower
15496,approx q learning,0,turned flower
15497,approx q learning,0,lose challange
15498,approx q learning,0,turned flower
15499,approx q learning,0,lose game
15500,"smart 2: 0, 0.4",1,turned flower
15501,"smart 2: 0, 0.4",1,self lose challange
15502,"smart 2: 2, 0.6",2,self lose challange
15503,"smart 2: 0, 0.4",1,self lose challange
15504,"smart 2: 0, 0.6",3,turned flower
15505,"smart 2: 0, 0.6",3,lose challange
15506,"smart 2: 0, 0.6",3,self lose game
15507,"smart 2: 0, 0.4",1,turned flower
15508,"smart 2: 0, 0.4",1,self lose challange
15509,"smart 2: 0, 0.4",1,win challange
15510,"smart 2: 0, 0.4",1,win challange
15511,"smart 2: 0, 0.6",3,self lose challange
15512,"smart 2: 2, 0.6",2,turned flower
15513,"smart 2: 2, 0.6",2,lose challange
15514,approx q learning,0,turned flower
15515,approx q learning,0,turned flower
15516,approx q learning,0,turned flower
15517,approx q learning,0,win challange
15518,approx q learning,0,turned flower
15519,approx q learning,0,turned flower
15520,approx q learning,0,lose challange
15521,"smart 2: 0, 0.6",3,self lose challange
15522,"smart 2: 0, 0.6",3,turned flower
15523,"smart 2: 0, 0.6",3,lose challange
15524,"smart 2: 0, 0.6",3,self lose game
15525,"smart 2: 0, 0.4",1,self lose challange
15526,approx q learning,0,turned flower
15527,approx q learning,0,turned flower
15528,approx q learning,0,turned flower
15529,approx q learning,0,win challange
15530,"smart 2: 0, 0.4",1,self lose challange
15531,"smart 2: 0, 0.4",1,self lose challange
15532,"smart 2: 2, 0.6",2,self lose challange
15533,"smart 2: 2, 0.6",2,turned flower
15534,"smart 2: 2, 0.6",2,self lose challange
15535,approx q learning,0,turned flower
15536,approx q learning,0,lose challange
15537,"smart 2: 0, 0.6",3,self lose challange
15538,"smart 2: 0, 0.4",1,self lose challange
15539,"smart 2: 0, 0.4",1,turned flower
15540,"smart 2: 0, 0.4",1,lose game
15541,approx q learning,0,turned flower
15542,approx q learning,0,turned flower
15543,approx q learning,0,lose challange
15544,"smart 2: 2, 0.6",2,turned flower
15545,"smart 2: 2, 0.6",2,lose challange
15546,approx q learning,0,turned flower
15547,approx q learning,0,turned flower
15548,approx q learning,0,lose challange
15549,"smart 2: 0, 0.6",3,self lose challange
15550,"smart 2: 2, 0.6",2,turned flower
15551,"smart 2: 2, 0.6",2,turned flower
15552,"smart 2: 2, 0.6",2,win challange
15553,approx q learning,0,turned flower
15554,approx q learning,0,turned flower
15555,approx q learning,0,lose game
15556,"smart 2: 2, 0.6",2,win challange
15557,"smart 2: 0, 0.4",1,turned flower
15558,"smart 2: 0, 0.4",1,self lose challange
15559,approx q learning,0,turned flower
15560,approx q learning,0,lose challange
15561,"smart 2: 2, 0.6",2,turned flower
15562,"smart 2: 2, 0.6",2,lose challange
15563,"smart 2: 0, 0.4",1,turned flower
15564,"smart 2: 0, 0.4",1,lose challange
15565,"smart 2: 2, 0.6",2,turned flower
15566,"smart 2: 2, 0.6",2,lose challange
